,user_id,total_events,Baja_usuario,events_last_month,total_months,rate_events,age,gender,height,seniors_exercise_level,traits_language_code,os_name,device_type
1017023,Nf7Dm7UXlMOaTBSSvHNxpQKEgfC3,92,1,91.0,1,92.0,65.0,0,170.0,2.0,1,2,2
1017115,Nf9Y09OhG1cbKQq4JgBNaSLeRGC3,28,1,27.0,1,28.0,55.0,1,158.0,1.0,1,1,1
1017143,NfBesGDsVjP3CanviB3jr684IdH2,99,0,98.0,1,99.0,68.0,1,166.0,3.0,1,1,1
1017242,NfJ2QJOrKxOwkZrnzj4z02LIWsV2,174,0,173.0,1,174.0,63.0,0,175.0,1.0,1,2,2
1017416,NfgagwsH8cQ1KPjejCftKTuAspT2,152,1,151.0,2,76.0,60.0,1,170.0,2.0,2,1,1
1017568,Ng0H7UxWROhAhNyRZgTtYWVlsps2,34,1,33.0,1,34.0,62.0,1,159.0,2.0,1,2,2
1017602,Ng5b30bkVDeJycmXwZtpEK6sp3k2,77,1,76.0,1,77.0,62.0,1,159.0,2.0,2,1,1
1017679,Ng9BCTyIlITJlDatH9FKtbN4DEB3,33,1,32.0,1,33.0,73.0,1,159.0,1.0,1,1,1
1017712,NgJm3tnqwXXzGFTuvOhqoj3u6r22,94,0,12.0,3,31.33333333333333,63.0,1,160.0,3.0,1,2,2
1017806,NgMq0fntv8V4Fz6NhPkeMGR2zB53,67,0,15.0,4,16.75,59.0,1,160.0,2.0,1,1,1
1017873,NgNKNNIEzMgYDYZrO3Ys5AejiFQ2,107,1,106.0,1,107.0,62.0,0,170.0,1.0,1,1,1
1017980,NgPXtu70ikZdDqAnMhATnVXmGeP2,51,1,50.0,1,51.0,66.0,1,165.0,2.0,2,2,2
1018031,NgSNzAuNRFNFiemwKX5mHHJJ7H33,113,1,112.0,1,113.0,63.0,1,167.0,2.0,1,1,1
1018144,NgjQ1gbarYbyKz3A2ZD89sTFvWK2,49,1,12.0,3,16.333333333333332,68.0,1,157.0,2.0,1,2,2
1018193,Ngje33hnSBbV9a51VBl6Xwdq9R33,146,1,145.0,1,146.0,72.0,1,168.0,1.0,1,1,1
1018339,NgmdhdR6MWQOCe4Vd5TsMs00jmv2,112,1,111.0,1,112.0,66.0,1,163.0,2.0,1,2,2
1018451,NgnWJlWWyeedms6UXTY28tvzlXj2,58,1,57.0,1,58.0,65.0,1,157.0,1.0,1,1,1
1018509,NgunOEMto0cXdJYp15khDY67aje2,200,0,199.0,1,200.0,61.0,1,145.0,2.0,1,2,2
1018709,Nh0EKsUHGYPIjfgmGuufnmNYZPj1,55,1,6.0,3,18.33333333333333,62.0,1,162.0,2.0,2,2,2
1018764,Nh2NMhMJl2RGeeOkzcsSZOjs3g02,113,1,112.0,1,113.0,60.0,1,156.0,1.0,1,1,1
1018877,NhIMri4o8pXoxpvRBa9ai8D6Dk63,125,1,124.0,1,125.0,60.0,1,168.0,1.0,1,2,2
1019002,NiJnloLoIac3UXOipeNToFJqv7D2,102,1,101.0,1,102.0,60.0,1,170.0,3.0,1,1,1
1019104,NiWOK1H2VVWlhUAcItJxJE7Oapu2,50,1,49.0,1,50.0,70.0,1,155.0,2.0,1,1,1
1019154,NijlUzL7c9bAdhQeUmyN2n47UNa2,435,1,434.0,1,435.0,62.0,1,167.0,1.0,1,1,1
1019589,Nj8zm7SSUIWMK7oQOJU231zaApk1,103,1,102.0,1,103.0,60.0,1,169.0,1.0,1,1,1
1019692,NjHgTETc9iZKSH6A61krw4sOMuq1,166,1,165.0,1,166.0,60.0,1,170.0,3.0,1,2,2
1019858,NjKFPk1zujUmOhC7RxuPLSpvld32,34,1,33.0,1,34.0,62.0,1,171.0,1.0,1,1,1
1019892,NjNrwrgjn1eitFaedi4tPkeEP6B3,170,1,169.0,1,170.0,60.0,0,170.0,2.0,1,1,1
1020062,NjZQHJkKiJebFf9JoG165uerivF3,37,1,36.0,1,37.0,55.0,1,167.0,1.0,1,1,1
1020099,Njs7g75fPMW2vcDhNxe4goSIXLU2,111,1,110.0,1,111.0,61.0,1,164.0,2.0,1,2,2
1020210,NjuFXRwTx2aqJzsUeS1d2cNbA0l1,27,1,26.0,1,27.0,54.0,1,158.0,1.0,1,1,1
1020237,NjuxPZp05AbiAJzclZbXspgmfcy1,108,1,107.0,1,108.0,68.0,1,148.0,2.0,1,1,1
1020345,Njzo0u53GUa3URRfBAmOz6IEdf02,48,1,47.0,1,48.0,69.0,1,165.0,1.0,1,1,1
1020393,Nk01F0OXgUM7PEzCm5cwx9ShzZ03,146,1,145.0,1,146.0,52.0,1,170.0,2.0,1,1,1
1020539,NkFBtr49KAMQ919RQW50VQTotAf1,76,0,74.0,1,76.0,60.0,1,165.0,2.0,1,2,2
1020615,NkXChcQoh0bjLZDGEBI4n6XmXcs1,27,1,26.0,1,27.0,57.0,1,171.0,1.0,1,1,1
1020642,NkXzJ4xXIzZLw78OfqsBx5Vd4WI2,87,1,86.0,1,87.0,56.0,1,158.0,1.0,1,1,1
1020729,NkwfVWLQuVQZCLkhXQgLEdPI7MD3,127,0,126.0,1,127.0,60.0,1,169.0,2.0,1,2,2
1020856,Nl0qBrs4rqeHx4IfuoXYB8GJH9A3,69,1,35.0,2,34.5,70.0,0,174.0,1.0,1,2,2
1020925,Nl7RyatK1TO9f6IuVSV1vuQrl1C2,56,1,55.0,1,56.0,67.0,1,164.0,1.0,1,2,2
1020981,NlLZOchGutNf4xEu6S6uacbXQSw1,850,1,849.0,2,425.0,63.0,0,180.0,2.0,1,3,2
1021831,NlRNrWYeeqW0yUpDIce6KS9HUYl1,39,1,38.0,1,39.0,63.0,1,169.0,2.0,1,2,2
1021870,NlUEPnUgDtcicEaKCEVSfZxPzOt1,27,1,26.0,1,27.0,50.0,1,152.0,1.0,1,1,1
1021897,NlfMhEurW4PZVCUNsZxJaGBLtXQ2,96,1,46.0,3,32.0,63.0,1,164.0,1.0,1,1,1
1021993,NlxfcaWLOiUdrrw1Vwp8lYpOxBv1,220,0,219.0,1,220.0,64.0,1,162.0,2.0,1,2,2
1022213,Nm1FiZS6nQYO5HeO4hO5ziPYkog2,129,1,128.0,1,129.0,62.0,1,164.0,2.0,1,2,2
1022342,NmMTTZXQbuZo0tzgywh5hwfkgH83,132,1,130.0,1,132.0,60.0,1,170.0,2.0,1,3,2
1022474,NmOjDWu82iRR5i15zO0T79XFRYv2,26,1,25.0,1,26.0,61.0,1,155.0,1.0,1,1,1
1022500,NmQLLKQZiLYv1eABOmJV2j0Ow1T2,55,1,54.0,1,55.0,59.0,1,150.0,1.0,1,1,1
1022555,NmcWuctQ9FaYnxBYbv4JlNK01F33,35,1,34.0,1,35.0,62.0,0,170.0,3.0,1,2,2
1022590,Nn4AsHH4VIhBxqUo5Pf3AkdMBJ43,28,1,27.0,1,28.0,65.0,1,152.0,1.0,1,1,1
1022618,Nn8krou18xTsdqtpoyXHEFP8yYQ2,34,1,33.0,1,34.0,60.0,0,170.0,3.0,1,2,2
1022652,NnDL96kgOZhdmMrMCABby4jNLoD2,50,1,49.0,1,50.0,67.0,1,159.0,3.0,1,3,2
1022702,NnGJr7VW5tf409KhJ2q5DKVI7g13,471,1,470.0,1,471.0,52.0,1,170.0,2.0,1,1,1
1023173,NnPcmGfqHLaWK6fvLppHSB1yo253,96,1,95.0,1,96.0,63.0,0,169.0,2.0,1,2,2
1023269,Nncp4dhXRaUw3cEk9AcljTJtwi92,75,1,74.0,1,75.0,62.0,1,154.0,1.0,1,1,1
1023344,Nng0nlGiooaDrTCI9KSPGd5wfd02,153,0,152.0,1,153.0,65.0,1,164.0,2.0,1,2,2
1023497,No5beHuIzVXgBPwVXnrlmjSEmPc2,32,1,31.0,1,32.0,56.0,1,170.0,1.0,1,1,1
1023529,NoNbFTHqCvZHT2rmhIZyEi3LpLi1,20,1,19.0,1,20.0,52.0,1,170.0,3.0,1,1,1
1023549,NovdBBo51QWtN6dvsdcVYSc8R0y2,1,1,0.0,1,1.0,60.0,0,170.0,3.0,2,1,1
1023550,NpC5JkJfhdTOUmNEhbr2QMGLUMG3,113,1,112.0,1,113.0,60.0,1,165.0,2.0,1,2,2
1023663,NpGF9csqqJbO3yVKaDVNHnZik602,114,1,113.0,1,114.0,69.0,1,156.0,1.0,2,1,1
1023777,NphQB1juGpTzw4NPOz9h2gQPhnc2,27,1,26.0,1,27.0,61.0,1,167.0,1.0,1,1,1
1023804,NpsCTO32m4V3tLQT7pZMO7UAPAf2,79,1,78.0,1,79.0,61.0,1,165.0,2.0,2,1,1
1023883,Npw2Xi90G9SnvQlNYVE6s6vnIwN2,58,1,57.0,1,58.0,59.0,1,169.0,3.0,1,2,2
1023941,Nq1C2f9z6vYsTkFi2PMgkf9688l1,133,1,22.0,2,66.5,73.0,1,159.0,1.0,1,1,1
1024074,Nq1xgEmRmrY6uG4QWik9kjzuciw2,28,1,27.0,1,28.0,58.0,1,159.0,1.0,1,1,1
1024102,NqDY7d6L9VeA1LV0no75sUIw8Dy1,171,0,170.0,1,171.0,75.0,1,156.0,2.0,1,1,1
1024273,NqQoop7xpSMjaVrLrHo5hg8tFd62,107,1,106.0,1,107.0,65.0,1,154.0,2.0,1,2,2
1024380,Nr11Vcphlqgnaqkp7bhDjxzES572,34,1,33.0,1,34.0,59.0,1,162.0,1.0,1,1,1
1024414,NrASybbkD2SapYcUIi1zP8BvOCt1,37,1,36.0,1,37.0,65.0,1,169.0,1.0,1,1,1
1024451,NrBftqmDG6d6Do2IBarHcpR9ZVG2,112,1,111.0,1,112.0,64.0,1,160.0,2.0,1,2,2
1024563,NrRHhjCj0ARQ7O4b3fa6tRsNbuH3,212,0,53.0,3,70.66666666666667,69.0,0,165.0,2.0,1,2,2
1024775,NrdfA935wKNhOb82kxzeLa4edi82,107,1,106.0,1,107.0,62.0,1,168.0,2.0,1,2,2
1024882,Nre8c6LCetU2qqbxtnKvmVwn4ik1,24,1,23.0,1,24.0,52.0,1,160.0,1.0,1,1,1
1024906,NroQiYlqQRfb7KsrMqfrFLdOsZR2,82,1,81.0,1,82.0,70.0,1,155.0,2.0,1,2,2
1024988,NrrYgUCNG7XBUgDu9ajDa5E1tY82,233,0,229.0,1,233.0,59.0,1,158.0,2.0,1,2,2
1025221,Nru88FHf2BTsJVVRLvekEj7P8E92,37,1,36.0,1,37.0,56.0,0,158.0,3.0,1,1,1
1025258,Ns35gTpqWjgDEzlRYY43iyINJvk2,46,1,45.0,1,46.0,49.0,1,163.0,1.0,1,1,1
1025304,Ns5Rv7mjDoQ0uq1KOzbMDCuoAg82,156,1,41.0,4,39.0,68.0,1,167.0,1.0,1,1,1
1025460,NsCipFMB0agnKMUIdtaWca6vvjG3,120,0,119.0,1,120.0,61.0,0,169.0,2.0,1,2,2
1025580,NsN1KLN4NIZxyutbhzNf0ENWuQ32,100,1,99.0,1,100.0,69.0,1,167.0,2.0,2,2,2
1025680,Nsi2yRYnTeQN7zGNj05oZPG9Pkf2,39,1,38.0,1,39.0,61.0,1,160.0,1.0,1,1,1
1025719,Nsm3d1ZRwjOxELLssqcnK2mteK92,126,0,125.0,1,126.0,60.0,0,170.0,2.0,1,1,1
1025845,NswJ3Pp6tOaNaCM0T8uvOID8AYq2,656,0,447.0,2,328.0,66.0,1,158.0,2.0,1,2,2
1026501,Nt4LmXt37MelhMLzmXgQMwXTa5y2,105,1,104.0,1,105.0,61.0,1,168.0,2.0,1,1,1
1026606,Nt5Az9XGU1gpVpmkKb2tWuOwuFt1,110,1,51.0,4,27.5,70.0,1,169.0,1.0,1,1,1
1026716,Nt5LvSqG9odLmYeStW2tgQnqTtp2,38,1,37.0,1,38.0,52.0,1,168.0,1.0,1,1,1
1026754,NtD6OqzZRLbHfyJK3Feosb44aQf1,128,1,127.0,1,128.0,63.0,1,165.0,1.0,2,1,1
1026882,NtEDz28xnAZlXd4bKAOmS3cGON33,159,0,158.0,1,159.0,69.0,1,168.0,2.0,1,2,2
1027041,NtLLCmySeKfIfYT8tCnSqHPjqvb2,34,1,33.0,1,34.0,60.0,1,162.0,1.0,1,1,1
1027075,NtPCwoBMqpbrb0Rsrk13SJaa4eR2,45,1,44.0,1,45.0,61.0,1,169.0,2.0,1,2,2
1027120,NtkiuLOKQPhw128lqIsggVLBfd42,1108,1,1107.0,1,1108.0,64.0,1,155.0,1.0,1,1,1
1028228,Nu7PJdufKDb67bYK1Oj90rRPook2,39,1,38.0,1,39.0,60.0,1,172.0,1.0,1,2,2
1028267,NuSU7U3lyCUknWZVRQbjDewAait1,92,1,91.0,1,92.0,63.0,1,168.0,2.0,1,2,2
1028359,NurCRKhW07VusNrLXqdGGnwKdGq1,174,1,173.0,1,174.0,60.0,0,185.0,2.0,1,2,2
1028533,NurwBpJcUIXFPPPwYE5kfN4g6W13,124,1,123.0,1,124.0,60.0,1,162.0,1.0,1,2,2
1028657,NuwjNYLNB6cyKxDcK9rCXVFQKoK2,177,0,176.0,1,177.0,61.0,1,167.0,2.0,1,2,2
1028834,NvD37cDyfHb9RcFaH7R6VLAuOzu1,179,1,178.0,1,179.0,60.0,0,170.0,2.0,1,1,1
1029013,NvkIMQVNnWMjoUELlkSCL392yNN2,101,1,100.0,1,101.0,61.0,1,167.0,1.0,1,2,2
1029114,NwFcvbUrVAek5iJekj2K6g8JFzl2,44,1,43.0,1,44.0,56.0,1,160.0,1.0,1,2,2
1029158,NwO4X8gpsjgIN9AWBQNjihZDger2,32,1,31.0,1,32.0,66.0,1,156.0,1.0,1,1,1
1029190,NwSvjGrWjrYi1gsTvFG0B79D5cc2,28,1,27.0,1,28.0,62.0,1,166.0,1.0,1,1,1
1029218,NwcruTIO9leSBQ2cpR6LJhUV7in1,25,1,24.0,1,25.0,61.0,1,155.0,1.0,1,1,1
1029243,NwgiDCXlMWQ9R802rs9SsXFQBEA2,117,1,116.0,1,117.0,66.0,1,165.0,2.0,1,1,1
1029360,NwqWC0GgBvWv8I6l9VqJde0xSjb2,94,1,93.0,1,94.0,67.0,1,164.0,2.0,1,1,1
1029454,NwqbPwcl6lR7VIf7FYp2HIcr5z13,115,0,114.0,1,115.0,70.0,0,178.0,2.0,1,2,2
1029569,Nx6Ab64X6iXh9nV7tLMKXLc6VoD2,168,1,167.0,1,168.0,68.0,1,154.0,1.0,2,2,2
1029737,Nx9h7VeWC3TNiSPoox60jT1qvet1,112,1,111.0,1,112.0,66.0,1,169.0,2.0,1,1,1
1029849,NxUroB8N6eMHcZwinEvdbI17u1z1,68,1,67.0,1,68.0,62.0,1,160.0,2.0,1,1,1
1029917,NyBVXgy2AXX7JHm2eRmjq7NEuak2,28,1,27.0,1,28.0,63.0,1,169.0,1.0,1,1,1
1029945,NyQt7UWV5uRzmjFJ8MJXgELNVwo2,78,1,77.0,1,78.0,57.0,1,170.0,2.0,2,2,2
1030023,NyiF3JVN9uXqT8feJNNex9P7iYB3,59,1,14.0,3,19.666666666666668,65.0,1,164.0,1.0,1,1,1
1030082,Nyr2xtl5BfV6gwpSeERZUUTzE202,29,1,28.0,1,29.0,63.0,1,164.0,1.0,1,1,1
1030111,NysVamsX9UOQ33nJyFMqM5ccCyJ3,89,1,88.0,1,89.0,67.0,1,160.0,1.0,1,1,1
1030200,Nz3hBsb3ifTAChOkAkK8V1ffUep2,105,1,104.0,1,105.0,68.0,1,159.0,2.0,1,1,1
1030305,Nz6M0BIpSeXfOMmU8GYdDlRRAn82,77,1,76.0,1,77.0,62.0,1,163.0,1.0,1,2,2
1030382,Nz9h3xC5JEN4dixKuTPA7ikvLR43,128,1,92.0,2,64.0,70.0,1,162.0,2.0,1,2,2
1030510,NzGgQ6HSN9hHMJJIGb0SlMjoY7w2,55,1,54.0,1,55.0,61.0,1,173.0,1.0,1,1,1
1030565,NzZf9girh5bWkayAywlT1O3ndkl1,139,1,138.0,1,139.0,62.0,1,152.0,1.0,1,1,1
1030704,NzhwEJqpIUeP0piKWunHP1uZ1fl2,33,1,32.0,1,33.0,62.0,1,160.0,1.0,1,1,1
1030737,NzqW67ZlEQZDPgZE3po3tY9GlZB2,27,1,26.0,1,27.0,62.0,1,168.0,1.0,1,1,1
1030764,NztZUpNTsqOTpHNvnHP1FZCcLWH3,164,0,163.0,1,164.0,61.0,1,166.0,2.0,2,2,2
1030928,NzvKKT4qLAhvLJJrCs02dcIe5O23,24,1,23.0,1,24.0,65.0,1,157.0,1.0,1,1,1
1030952,NzviqmIWFxOcEJTHhlfrIq0WWVj2,35,1,34.0,1,35.0,73.0,1,151.0,1.0,1,1,1
1030987,O09MUFgd2mSI9peTfn8Bb1EwTpS2,27,1,26.0,1,27.0,63.0,1,162.0,1.0,1,1,1
1031014,O0EP4YOYCfOnowjPko7A4Mc3hoc2,162,0,160.0,1,162.0,63.0,1,160.0,2.0,2,2,2
1031176,O0OaQF52EqSAyLdrmZx6mKtCCt53,38,1,37.0,1,38.0,59.0,1,169.0,3.0,1,1,1
1031214,O0lJBgRYGzX1h1T1UWq7t7IZXOU2,118,1,117.0,1,118.0,62.0,1,165.0,2.0,1,2,2
1031332,O10agF2HWNUI6Z1satLXTr5xGpW2,83,1,82.0,1,83.0,63.0,1,154.0,2.0,1,2,2
1031415,O1Gc3JkU5nbPXzAyCDwVc3dkeay1,181,1,23.0,3,60.333333333333336,66.0,0,169.0,1.0,1,1,1
1031596,O1LC4RDWO3eH2b52IBDKXpJzOdl1,29,1,28.0,1,29.0,62.0,1,157.0,1.0,1,1,1
1031625,O1nGIJXtw8QAEPvH4P62zjokHRT2,34,1,33.0,1,34.0,56.0,1,160.0,1.0,1,1,1
1031659,O21kzHB7JFUrM9Iz17gNhBR9wSI2,27,1,26.0,1,27.0,60.0,1,153.0,1.0,1,1,1
1031686,O2LSPbMUqKYLGZjK1l3ReFxMZLm2,104,1,103.0,1,104.0,70.0,0,173.0,2.0,2,2,2
1031790,O2Luyc2fnlRgygsPsP0LH3ftrFE3,41,1,40.0,1,41.0,56.0,1,173.0,1.0,1,1,1
1031831,O2XU1rNy7WPILzsSPDcxtwYPT6B3,92,1,8.0,4,23.0,53.0,1,165.0,1.0,1,1,1
1031923,O2amdOOjyiYPp1WRABOiUmD9tjG3,1952,1,257.0,4,488.0,65.0,0,170.0,1.0,1,1,1
1033875,O2gPJMMimJhw7hi0MHh3yDYNAR32,27,1,26.0,1,27.0,66.0,1,160.0,1.0,1,2,2
1033902,O2iTphT7oqSfhR3MnepRPthLMdE3,46,1,45.0,1,46.0,67.0,1,170.0,1.0,1,1,1
1033948,O2tqoJbqIXSWrRelsqFjFgjaiX53,161,0,160.0,1,161.0,61.0,1,155.0,2.0,2,2,2
1034109,O39mEIcPWWOvjVJmPwGFyLDHzKA2,168,0,167.0,1,168.0,62.0,1,151.0,2.0,1,3,2
1034277,O3LOOhjrnzZqkG3QzuQWDoCGLmG2,263,1,178.0,2,131.5,75.0,1,162.0,2.0,1,1,1
1034540,O3WSIvs0mYbjf3aFfYH3aiqsQ5q1,27,1,26.0,1,27.0,53.0,1,157.0,1.0,1,1,1
1034567,O3b3xERZWdVxJ15BszkKIEni9Mr2,58,1,30.0,3,19.33333333333333,67.0,1,167.0,3.0,1,2,2
1034625,O3iViEOqZKTD79c3xoFsRy5pUGh2,99,0,98.0,1,99.0,66.0,1,165.0,1.0,1,1,1
1034724,O4ZGrt3iDOSjPBLcveAXZrLsqbI2,162,0,161.0,1,162.0,62.0,1,160.0,2.0,1,2,2
1034886,O4b2vN0iVAhUr1nWUA6HdkbUGtI2,28,1,27.0,1,28.0,59.0,1,168.0,1.0,1,1,1
1034914,O4cc7n6JV3htpVzrb5crdmzCCCa2,84,1,83.0,1,84.0,54.0,1,170.0,2.0,1,1,1
1034998,O529VvJt7XR25brXE9RJzZarhJX2,128,1,127.0,1,128.0,65.0,1,160.0,2.0,1,2,2
1035126,O5BCxAcebDZYabMsjUWbexyYySk2,39,1,38.0,1,39.0,80.0,1,160.0,1.0,1,1,1
1035165,O5JM23NSExPHm5BeOtjLNObkwG63,180,0,179.0,1,180.0,71.0,1,164.0,1.0,1,2,2
1035345,O5OxezDKtTYmXreo7I6bTOkOXuq1,28,1,27.0,1,28.0,66.0,1,165.0,1.0,1,1,1
1035373,O5wdCCdJtMWqfc2qurrOCrQuZ1S2,179,0,178.0,1,179.0,67.0,1,164.0,2.0,1,1,1
1035552,O65TDMFyKaepQA9cXegYkiIJsww2,141,0,41.0,3,47.0,62.0,1,156.0,2.0,1,2,2
1035693,O67UmIzBYpgvVCdqVAbS5y1iIX52,37,1,36.0,1,37.0,53.0,1,174.0,1.0,1,1,1
1035730,O6GmGVZB5cUa29QOsIn9oxZbvB12,120,1,6.0,4,30.0,50.0,1,158.0,1.0,1,2,2
1035850,O6LXOGicXXd7H98MuRZeSShHAIp2,22,1,20.0,1,22.0,52.0,1,168.0,3.0,1,2,2
1035872,O6N8hmIq54RmV9iJdvi6jXukmVu1,185,0,184.0,1,185.0,63.0,0,176.0,2.0,1,2,2
1036057,O6PuBUGiZnXlrIVFaAmocM2FIdq1,46,1,45.0,1,46.0,65.0,1,167.0,2.0,1,1,1
1036103,O6SNkHkU6FW7T2BIUaa7fPN9Vs82,39,1,38.0,1,39.0,72.0,0,165.0,2.0,1,1,1
1036142,O6lCNN6HEDbTU4zrvIwZ4JmPQj42,25,1,24.0,1,25.0,50.0,1,160.0,1.0,1,1,1
1036167,O6zBS7td7ghp547wMSYcQg6CgGa2,129,1,128.0,1,129.0,69.0,1,160.0,2.0,2,1,1
1036296,O7I1cl2jcVWVG0GWifmjMzdsiRq2,109,1,108.0,1,109.0,61.0,1,159.0,2.0,1,1,1
1036405,O7aEbOAtU5dTKwhd8XYf4OkaqID3,27,1,26.0,1,27.0,61.0,1,161.0,1.0,1,1,1
1036432,O7vex6c0nBPj7XEO1aDWleN8jg62,96,1,95.0,1,96.0,65.0,1,163.0,2.0,1,2,2
1036528,O8B8fd3EK9d9b27O6YR2ORB7x9n2,169,0,5.0,7,24.142857142857142,59.0,1,163.0,2.0,1,1,1
1036697,O8H0WP7KNbNZeddo137GrW9opqc2,48,1,47.0,1,48.0,64.0,1,160.0,2.0,1,2,2
1036745,O8QVnY0xI4MJh7dFOHSoSPcBSae2,74,1,73.0,1,74.0,58.0,1,158.0,1.0,1,1,1
1036819,O8TuZV3NMmU9FIhxXNEkphMxRwj1,58,1,4.0,5,11.6,61.0,1,155.0,1.0,1,1,1
1036877,O8icjQVaWAR14YocRf70jEf39fw2,190,0,35.0,3,63.333333333333336,65.0,1,162.0,2.0,2,2,2
1037067,O8kTXmRRAXPiD5VTYcbPeyd2vjY2,69,1,68.0,1,69.0,51.0,1,160.0,3.0,1,1,1
1037136,O9QFrak4ByWkiSA4h2aWIKMZHiU2,72,1,71.0,1,72.0,60.0,1,167.0,3.0,1,2,2
1037208,O9fWSHx20bNoXmNRhrfGNXzrs9m2,34,1,33.0,1,34.0,55.0,1,163.0,1.0,1,1,1
1037242,O9mLzgMLBAebuS8FlyynBvYGOIf2,133,0,15.0,2,66.5,77.0,0,170.0,2.0,1,1,1
1037375,O9puC2Yy9QZG1udmKPdOfjs1RD22,47,1,46.0,1,47.0,64.0,1,165.0,1.0,1,1,1
1037422,OADdvrZRaJVtARsRLf8T5A2ghpI2,167,1,166.0,1,167.0,60.0,0,178.0,2.0,1,2,2
1037589,OAqac97x6YRWS7fr5s5FkaAcrLJ2,70,1,5.0,5,14.0,60.0,1,160.0,1.0,1,1,1
1037659,OAuagcNyjQNAok3zvlzaQp6mi2h2,57,1,56.0,1,57.0,62.0,1,170.0,3.0,2,1,1
1037716,OAyixf5eGeUbQxiIcBxmoYLaJKI3,120,1,119.0,1,120.0,62.0,1,158.0,2.0,1,1,1
1037836,OBR9vrwWn5SESXRHWPoZViRTOr73,114,0,113.0,1,114.0,61.0,1,162.0,2.0,2,1,1
1037950,OBhXMzUjW4f2rHESH8CrLBCiD473,94,1,93.0,1,94.0,66.0,1,168.0,2.0,1,1,1
1038044,OBv8znC2vRh8SAas9jf4dVi6Ktu2,133,0,132.0,1,133.0,62.0,1,160.0,2.0,1,2,2
1038177,OC8aG3EXEtTLjHI00LowKPQILMi2,141,0,93.0,5,28.2,69.0,1,154.0,3.0,1,1,1
1038318,OCeSWCLKihgmWOPEd5npzxVyRTC3,146,1,145.0,1,146.0,64.0,1,157.0,2.0,2,2,2
1038464,ODC9v1GgUhWul7wFdFB7gG38uhl2,116,0,115.0,1,116.0,71.0,1,150.0,2.0,1,2,2
1038580,ODCfjy8i3WbdCuuZLqdzPfBRgkA2,235,0,234.0,1,235.0,60.0,1,159.0,2.0,1,1,1
1038815,ODUI7YG1m1ZIxZcGmN6Mmz94rJt2,197,0,196.0,1,197.0,66.0,1,167.0,1.0,1,1,1
1039012,ODYqrruzrEgNZMkzs25LuksVON73,189,0,188.0,1,189.0,63.0,1,154.0,2.0,1,2,2
1039201,ODhHB44qCFVeR2mKnuxbq0a4uIu1,104,1,103.0,1,104.0,64.0,0,170.0,2.0,1,2,2
1039305,ODwuRSUcOWMFKwSPL7jsf2Bj2py1,72,1,71.0,1,72.0,60.0,0,170.0,2.0,2,1,1
1039377,OEIkvaIBmwQity6lHt7VtAfIbMg2,68,1,67.0,2,34.0,54.0,1,158.0,1.0,1,2,2
1039445,OEJ749geQySRcV3hEfgseGYMLDi2,49,1,48.0,1,49.0,59.0,0,169.0,1.0,1,1,1
1039494,OEUTsDGrwAbIfFPh7hTzLWpwES52,49,1,48.0,1,49.0,55.0,1,148.0,1.0,1,2,2
1039543,OEWfxvVlwfdK2vBJ2uv2rRENhmx1,128,1,127.0,1,128.0,70.0,1,162.0,1.0,1,2,2
1039671,OElzc06PEdaxaANnUQkh5BhRJgk1,106,1,105.0,1,106.0,66.0,1,156.0,1.0,1,1,1
1039777,OEpv94m0H6gdboQoO0cMJGqVnuf2,179,0,176.0,1,179.0,69.0,1,160.0,2.0,1,2,2
1039956,OExfBX1bO6UE3lZes06zpVonWbd2,206,0,197.0,4,51.5,69.0,1,167.0,2.0,1,2,2
1040162,OF0R6Qw0oDW939iMbuRsxKRonGt2,180,1,179.0,1,180.0,72.0,1,157.0,2.0,1,2,2
1040342,OF3vnFbWjHSWu0vczBG4gNJ2rw72,663,1,662.0,1,663.0,50.0,1,157.0,2.0,1,3,2
1041005,OFhwj85T6EPMg8O38IpC3GN80tv1,137,0,136.0,1,137.0,60.0,1,160.0,2.0,2,1,1
1041142,OFrfYUq0qJUiFxcgbzRYVKOn6hB3,108,1,107.0,1,108.0,55.0,1,160.0,2.0,1,2,2
1041250,OGNHdQeFZXPTrtf4fjo8SrGWrd73,148,0,147.0,1,148.0,62.0,1,160.0,2.0,1,2,2
1041398,OGQWvZlMdWU5vhmtAwGUv5j75If1,146,1,145.0,1,146.0,75.0,1,156.0,2.0,2,2,2
1041544,OGswb7GSlHd79d8koFX4eCNnRck2,4,1,3.0,1,4.0,60.0,0,170.0,3.0,2,1,1
1041548,OGwY9WZ10kfXpRSKICGIh46KoE02,35,1,34.0,1,35.0,67.0,1,156.0,1.0,1,1,1
1041583,OH8Tu1kB48b0UmbU4wEVtfOecNi1,145,1,144.0,1,145.0,68.0,0,178.0,2.0,1,1,1
1041728,OHIsHuhocNRcEo1L4aSFA9hSQQj1,71,1,70.0,1,71.0,60.0,1,166.0,2.0,1,1,1
1041799,OHNgsmPq5Kb3v74RRnXbQ2IEDT42,184,0,183.0,1,184.0,67.0,0,164.0,1.0,1,2,2
1041983,OHl8ZTBRkrZDTnHwSt5AxvSNpYb2,25,1,24.0,1,25.0,62.0,1,162.0,1.0,1,1,1
1042008,OIHb1ppXkGMmm8stT8xNHOgFID12,126,0,15.0,7,18.0,61.0,1,150.0,1.0,1,1,1
1042134,OJ2OSmkHLyUgRFNYgE3JZXpBlFh2,170,1,169.0,1,170.0,70.0,1,158.0,2.0,1,1,1
